Time,T_ref_C,T_meas_C,PWM_percent,error_C
44.2 sec,50,44.4193922150051,78.9679384219887,5.59250084056993
44.3 sec,50,44.4312102535711,78.9565030941632,5.58060778499488
44.4 sec,50,44.4429545900732,78.9454906318319,5.56878974642891
44.5 sec,50,44.4546265116032,78.9348916209639,5.5570454099268
44.6 sec,50,44.4662272779993,78.9246968510496,5.54537348839678
44.7 sec,50,44.477758122433,78.9148973107108,5.53377272200067
44.8 sec,50,44.4892202519835,78.9054841834046,5.52224187756696
44.9 sec,50,44.5006148481993,78.8964488432214,5.51077974801652
45 sec,50,44.5119430676483,78.887782850772,5.49938515180073
45.1 sec,50,44.5232060424557,78.8794779491649,5.48805693235168
45.2 sec,50,44.5344048808301,78.8715260600688,5.47679395754427
45.3 sec,50,44.5455406675784,78.8639192798616,5.46559511916993
45.4 sec,50,44.5566144646102,78.8566498758612,5.45445933242159
45.5 sec,50,44.5676273114301,78.849710282638,5.44338553538983
45.6 sec,50,44.5785802256205,78.8430930984074,5.43237268856994
45.7 sec,50,44.5894742033136,78.8367910814995,5.42141977437949
45.8 sec,50,44.6003102196529,78.8307971469048,5.41052579668637
45.9 sec,50,44.6110892292453,78.8251043628955,5.39968978034705
46 sec,50,44.6218121666028,78.8197059477181,5.38891077075471
46.1 sec,50,44.6324799465757,78.8145952663587,5.37818783339717
46.2 sec,50,44.6430934647751,78.8097658273773,5.36752005342432
46.3 sec,50,44.6536535979875,78.8052112798104,5.35690653522492
46.4 sec,50,44.6641612045799,78.8009254101411,5.34634640201247
46.5 sec,50,44.674617124896,78.7969021393332,5.33583879542008
46.6 sec,50,44.6850221816442,78.7931355199311,5.325382875104
46.7 sec,50,44.6953771802774,78.7896197332205,5.31497781835575
46.8 sec,50,44.7056829093638,78.7863490864511,5.3046228197226
46.9 sec,50,44.7159401409506,78.7833180101196,5.29431709063622
47 sec,50,44.7261496309196,78.7805210553107,5.28405985904939
47.1 sec,50,44.7363121193345,78.7779528910954,5.27385036908044
47.2 sec,50,44.7464283307819,78.7756083019858,5.26368788066549
47.3 sec,50,44.7564989747039,78.7734821854446,5.25357166921807
47.4 sec,50,44.7665247457237,78.7715695494485,5.24350102529613
47.5 sec,50,44.7765063239651,78.7698655101038,5.23347525427626
47.6 sec,50,44.7864443753636,78.7683652893135,5.22349367603491
47.7 sec,50,44.7963395519721,78.7670642124951,5.21355562463642
47.8 sec,50,44.8061924922595,78.7659577063473,5.20366044802789
47.9 sec,50,44.8160038214024,78.7650412966646,5.19380750774054
48 sec,50,44.8257741515717,78.7643106061999,5.18399617859759
48.1 sec,50,44.8355040822116,78.7637613525722,5.17422584842832
48.2 sec,50,44.8451942003136,78.76338934622,5.16449591778844
48.3 sec,50,44.8548450806845,78.7631904883986,5.15480579968636
48.4 sec,50,44.8644572862079,78.7631607692212,5.14515491931546
48.5 sec,50,44.8740313681009,78.7632962657409,5.13554271379207
48.6 sec,50,44.8835678661647,78.7635931400758,5.12596863189912
48.7 sec,50,44.8930673090302,78.7640476375731,5.11643213383534
48.8 sec,50,44.9025302143981,78.7646560850135,5.10693269096982
48.9 sec,50,44.9119570892737,78.7654148888542,5.09746978560191
49 sec,50,44.9213484301971,78.7663205335099,5.08804291072625
49.1 sec,50,44.9307047234675,78.7673695796703,5.07865156980292
49.2 sec,50,44.940026445364,78.7685586626549,5.0692952765325
49.3 sec,50,44.9493140623605,78.7698844908024,5.059973554636
49.4 sec,50,44.9585680313364,78.7713438438953,5.05068593763953
49.5 sec,50,44.9677887997829,78.772933571618,5.04143196866362
49.6 sec,50,44.9769768060047,78.7746505920489,5.03221120021708
49.7 sec,50,44.9861324793171,78.7764918901846,5.0230231939953
49.8 sec,50,44.9952562402394,78.7784545164955,5.01386752068288
49.9 sec,50,45.0043485006837,78.7805355855133,5.00474375976056
50 sec,50,45.0134096641397,78.7827322744488,4.99565149931628
50.1 sec,50,45.0224401258555,78.7850418218392,4.98659033586034
50.2 sec,50,45.031440273015,78.7874615262246,4.97755987414449
50.3 sec,50,45.0404104849106,78.7899887448532,4.96855972698497
50.4 sec,50,45.0493511331128,78.7926208924148,4.95958951508938
50.5 sec,50,45.0582625816358,78.7953554398009,4.95064886688723
50.6 sec,50,45.0671451871002,78.7981899128918,4.94173741836416
50.7 sec,50,45.0759992988911,78.8011218913701,4.93285481289976
50.8 sec,50,45.0848252593137,78.8041490075596,4.92400070110887
50.9 sec,50,45.0936234037451,78.8072689452893,4.91517474068629
51 sec,50,45.1023940607832,78.8104794387816,4.90637659625485
51.1 sec,50,45.1111375523919,78.8137782715651,4.89760593921676
51.2 sec,50,45.1198541940433,78.8171632754102,4.88886244760813
51.3 sec,50,45.1285442948574,78.8206323292882,4.88014580595672
51.4 sec,50,45.137208157738,78.8241833583524,4.87145570514259
51.5 sec,50,45.1458460795061,78.8278143329414,4.86279184226198
51.6 sec,50,45.1544583510304,78.831523267604,4.85415392049387
51.7 sec,50,45.1630452573546,78.8353082201447,4.84554164896964
51.8 sec,50,45.1716070778228,78.8391672906905,4.83695474264542
51.9 sec,50,45.1801440862014,78.8430986207773,4.82839292217718
52 sec,50,45.1886565507985,78.8471003924557,4.81985591379861
52.1 sec,50,45.1971447345811,78.851170827417,4.81134344920152
52.2 sec,50,45.2056088952895,78.8553081861374,4.80285526541891
52.3 sec,50,45.2140492855492,78.8595107670408,4.7943911047105
52.4 sec,50,45.2224661529807,78.8637769056796,4.78595071445076
52.5 sec,50,45.2308597403062,78.8681049739334,4.77753384701932
52.6 sec,50,45.2392302854551,78.8724933792247,4.76914025969381
52.7 sec,50,45.2475780216663,78.8769405637516,4.76076971454489
52.8 sec,50,45.2559031775886,78.8814450037371,4.75242197833371
52.9 sec,50,45.2642059773791,78.8860052086948,4.7440968224114
53 sec,50,45.2724866407993,78.89061972071,4.73579402262089
53.1 sec,50,45.2807453833091,78.8952871137365,4.7275133592007
53.2 sec,50,45.2889824161588,78.9000059929088,4.71925461669093
53.3 sec,50,45.2971979464795,78.9047749938684,4.71101758384119
53.4 sec,50,45.3053921773706,78.9095927821061,4.70280205352054
53.5 sec,50,45.3135653079867,78.9144580523164,4.69460782262941
53.6 sec,50,45.3217175336214,78.919369527768,4.68643469201333
53.7 sec,50,45.3298490457901,78.9243259596861,4.67828246637863
53.8 sec,50,45.3379600323109,78.9293261266492,4.67015095420987
53.9 sec,50,45.3460506773833,78.9343688339981,4.66203996768908
54 sec,50,45.3541211616656,78.9394529132586,4.65394932261673
54.1 sec,50,45.3621716623507,78.9445772215753,4.64587883833444
54.2 sec,50,45.3702023532401,78.9497406411591,4.63782833764932
54.3 sec,50,45.3782134048161,78.9549420787455,4.62979764675995
54.4 sec,50,45.386204984313,78.9601804650651,4.62178659518392
54.5 sec,50,45.3941772557861,78.9654547543253,4.61379501568703
54.6 sec,50,45.4021303801798,78.9707639237034,4.6058227442139
54.7 sec,50,45.410064515394,78.9761069728508,4.59786961982016
54.8 sec,50,45.4179798163486,78.9814829234069,4.58993548460604
54.9 sec,50,45.4258764350476,78.9868908185249,4.58202018365144
55 sec,50,45.4337545206412,78.9923297224067,4.57412356495237
55.1 sec,50,45.4416142194863,78.9977987198483,4.56624547935878
55.2 sec,50,45.4494556752063,79.0032969157954,4.55838578051371
55.3 sec,50,45.4572790287492,79.0088234349076,4.55054432479375
55.4 sec,50,45.4650844184449,79.0143774211328,4.54272097125079
55.5 sec,50,45.4728719800606,79.0199580372904,4.53491558155508
55.6 sec,50,45.4806418468556,79.0255644646637,4.52712801993936
55.7 sec,50,45.4883941496344,79.0311959026013,4.51935815314441
55.8 sec,50,45.4961290167994,79.0368515681262,4.51160585036559
55.9 sec,50,45.5038465744015,79.0425306955545,4.50387098320063
56 sec,50,45.5115469461906,79.0482325361214,4.49615342559849
56.1 sec,50,45.5192302536641,79.0539563576159,4.48845305380941
56.2 sec,50,45.5268966161151,79.0597014440228,4.48076974633589
56.3 sec,50,45.5345461506791,79.0654670951731,4.4731033838849
56.4 sec,50,45.5421789723797,79.0712526264013,4.46545384932094
56.5 sec,50,45.5497951941739,79.0770573682104,4.4578210276203
56.6 sec,50,45.5573949269955,79.0828806659443,4.45020480582611
56.7 sec,50,45.5649782797982,79.0887218794668,4.44260507300454
56.8 sec,50,45.5725453595978,79.094580382848,4.4350217202018
56.9 sec,50,45.5800962715132,79.1004555640568,4.42745464040216
57 sec,50,45.5876311188063,79.1063468246614,4.41990372848682
57.1 sec,50,45.595150002922,79.1122535795342,4.41236888119368
57.2 sec,50,45.602653023526,79.1181752565651,4.40484999707802
57.3 sec,50,45.6101402785433,79.1241112963797,4.39734697647395
57.4 sec,50,45.617611864194,79.1300611520639,4.38985972145674
57.5 sec,50,45.6250678750306,79.1360242888947,4.38238813580596
57.6 sec,50,45.6325084039723,79.1420001840767,4.37493212496939
57.7 sec,50,45.6399335423399,79.1479883264838,4.36749159602773
57.8 sec,50,45.64734337989,79.1539882164073,4.36006645766005
57.9 sec,50,45.6547380048471,79.1599993653088,4.35265662011004
58 sec,50,45.6621175039371,79.1660212955787,4.34526199515286
58.1 sec,50,45.6694819624181,79.1720535402996,4.33788249606286
58.2 sec,50,45.6768314641117,79.1780956430156,4.33051803758189
58.3 sec,50,45.6841660914332,79.1841471575054,4.32316853588832
58.4 sec,50,45.6914859254217,79.1902076475613,4.31583390856675
58.5 sec,50,45.6987910457682,79.1962766867727,4.30851407457834
58.6 sec,50,45.7060815308451,79.2023538583136,4.30120895423178
58.7 sec,50,45.7133574577331,79.2084387547359,4.2939184691549
58.8 sec,50,45.7206189022488,79.2145309777661,4.28664254226691
58.9 sec,50,45.7278659389713,79.2206301381067,4.27938109775121
59 sec,50,45.735098641268,79.2267358552424,4.27213406102874
59.1 sec,50,45.7423170813203,79.2328477572498,4.26490135873205
59.2 sec,50,45.7495213301485,79.2389654806114,4.25768291867972
59.3 sec,50,45.756711457636,79.2450886700337,4.25047866985153
59.4 sec,50,45.7638875325533,79.2512169782692,4.24328854236404
59.5 sec,50,45.7710496225813,79.2573500659425,4.23611246744674
59.6 sec,50,45.7781977943343,79.2634876013794,4.22895037741869
59.7 sec,50,45.785332113382,79.2696292604405,4.2218022056657
59.8 sec,50,45.7924526442717,79.275774726358,4.21466788661798
59.9 sec,50,45.7995594505496,79.281923689576,4.20754735572825
60 sec,50,45.8066525947817,79.2880758475946,4.20044054945036
60.1 sec,50,45.8137321385741,79.2942309048167,4.19334740521833
60.2 sec,50,45.8207981425936,79.3003885723986,4.18626786142589
60.3 sec,50,45.8278506665866,79.306548568104,4.17920185740643
60.4 sec,50,45.8348897693991,79.3127106161606,4.17214933341336
60.5 sec,50,45.8419155089946,79.3188744471201,4.16511023060092
60.6 sec,50,45.8489279424731,79.3250397977212,4.15808449100543
60.7 sec,50,45.855927126089,79.3312064107558,4.15107205752687
60.8 sec,50,45.8629131152685,79.337374034937,4.14407287391095
60.9 sec,50,45.8698859646269,79.3435424247721,4.13708688473146
61 sec,50,45.8768457279855,79.3497113404356,4.13011403537308
61.1 sec,50,45.8837924583879,79.3558805476476,4.12315427201455
61.2 sec,50,45.8907262081164,79.3620498175524,4.11620754161213
61.3 sec,50,45.8976470287078,79.3682189266021,4.10927379188356
61.4 sec,50,45.9045549709684,79.3743876564404,4.10235297129218
61.5 sec,50,45.9114500849897,79.3805557937909,4.09544502903155
61.6 sec,50,45.9183324201625,79.3867231303462,4.08854991501033
61.7 sec,50,45.9252020251923,79.3928894626608,4.08166757983745
61.8 sec,50,45.9320589481124,79.399054592045,4.07479797480772
61.9 sec,50,45.9389032362987,79.4052183244623,4.06794105188758
62 sec,50,45.9457349364825,79.4113804704277,4.06109676370132
62.1 sec,50,45.9525540947644,79.4175408449098,4.05426506351749
62.2 sec,50,45.9593607566267,79.4236992672335,4.04744590523563
62.3 sec,50,45.9661549669465,79.4298555609857,4.04063924337333
62.4 sec,50,45.9729367700082,79.4360095539226,4.03384503305347
62.5 sec,50,45.979706209515,79.4421610778794,4.02706322999184
62.6 sec,50,45.9864633286018,79.4483099686817,4.02029379048496
62.7 sec,50,45.9932081698459,79.4544560660584,4.01353667139819
62.8 sec,50,45.9999407752791,79.4605992135577,4.00679183015405
62.9 sec,50,46.0066611863983,79.4667392584632,4.00005922472089
63 sec,50,46.0133694441768,79.4728760517137,3.9933388136017
63.1 sec,50,46.0200655890749,79.4790094478229,3.98663055582318
63.2 sec,50,46.0267496610501,79.4851393048022,3.97993441092511
63.3 sec,50,46.0334216995677,79.4912654840846,3.97325033894988
63.4 sec,50,46.0400817436105,79.4973878504503,3.96657830043228
63.5 sec,50,46.0467298316888,79.5035062719537,3.95991825638947
63.6 sec,50,46.0533660018497,79.5096206198524,3.95327016831123
63.7 sec,50,46.0599902916868,79.5157307685376,3.94663399815034
63.8 sec,50,46.0666027383491,79.5218365954655,3.94000970831325
63.9 sec,50,46.0732033785503,79.5279379810913,3.93339726165087
64 sec,50,46.0797922485773,79.5340348088033,3.92679662144965
64.1 sec,50,46.0863693842986,79.5401269648592,3.92020775142273
64.2 sec,50,46.0929348211734,79.5462143383239,3.91363061570138
64.3 sec,50,46.0994885942591,79.5522968210081,3.9070651788266
64.4 sec,50,46.1060307382199,79.5583743074084,3.90051140574087
64.5 sec,50,46.1125612873342,79.5644466946491,3.89396926178013
64.6 sec,50,46.1190802755026,79.5705138824249,3.88743871266585
64.7 sec,50,46.1255877362557,79.5765757729445,3.88091972449737
64.8 sec,50,46.1320837027608,79.5826322708762,3.87441226374431
64.9 sec,50,46.1385682078296,79.5886832832942,3.86791629723923
65 sec,50,46.1450412839254,79.5947287196258,3.86143179217037
65.1 sec,50,46.1515029631695,79.6007684916007,3.85495871607459
65.2 sec,50,46.1579532773485,79.6068025132001,3.84849703683045
65.3 sec,50,46.1643922579206,79.6128307006078,3.84204672265145
65.4 sec,50,46.1708199360221,79.6188529721625,3.83560774207939
65.5 sec,50,46.177236342474,79.6248692483101,3.82918006397788
65.6 sec,50,46.1836415077878,79.6308794515582,3.82276365752602
65.7 sec,50,46.1900354621721,79.6368835064306,3.81635849221218
65.8 sec,50,46.196418235538,79.6428813394238,3.8099645378279
65.9 sec,50,46.2027898575054,79.6488728789633,3.80358176446197
66 sec,50,46.2091503574082,79.6548580553618,3.79721014249461
66.1 sec,50,46.2154997643005,79.6608368007779,3.79084964259177
66.2 sec,50,46.2218381069613,79.6668090491756,3.78450023569953
66.3 sec,50,46.2281654139005,79.6727747362846,3.77816189303871
66.4 sec,50,46.2344817133639,79.6787337995622,3.77183458609947
66.5 sec,50,46.240787033338,79.6846861781549,3.76551828663612
66.6 sec,50,46.2470814015555,79.6906318128619,3.75921296666201
66.7 sec,50,46.2533648454999,79.6965706460984,3.75291859844449
66.8 sec,50,46.2596373924104,79.7025026218606,3.74663515450008
66.9 sec,50,46.2658990692864,79.7084276856907,3.74036260758961
67 sec,50,46.2721499028924,79.7143457846433,3.73410093071359
67.1 sec,50,46.2783899197622,79.7202568672519,3.7278500971076
67.2 sec,50,46.2846191462036,79.7261608834969,3.72161008023777
67.3 sec,50,46.2908376083022,79.7320577847731,3.71538085379643
67.4 sec,50,46.2970453319263,79.7379475238594,3.70916239169778
67.5 sec,50,46.3032423427303,79.7438300548881,3.70295466807373
67.6 sec,50,46.3094286661593,79.7497053333149,3.6967576572697
67.7 sec,50,46.3156043274528,79.7555733158902,3.69057133384067
67.8 sec,50,46.3217693516485,79.7614339606305,3.68439567254717
67.9 sec,50,46.3279237635862,79.7672872267901,3.67823064835147
68 sec,50,46.3340675879115,79.7731330748347,3.67207623641377
68.1 sec,50,46.3402008490792,79.778971466414,3.66593241208851
68.2 sec,50,46.3463235713573,79.7848023643358,3.65979915092076
68.3 sec,50,46.35243577883,79.7906257325408,3.65367642864268
68.4 sec,50,46.3585374954013,79.796441536077,3.64756422117001
68.5 sec,50,46.3646287447982,79.8022497410759,3.64146250459874
68.6 sec,50,46.3707095505744,79.8080503147281,3.63537125520177
68.7 sec,50,46.3767799361127,79.8138432252602,3.62929044942561
68.8 sec,50,46.3828399246289,79.8196284419119,3.62322006388728
68.9 sec,50,46.3888895391741,79.8254059349134,3.61716007537115
69 sec,50,46.3949288026385,79.8311756754636,3.61111046082587
69.1 sec,50,46.4009577377537,79.8369376357086,3.60507119736145
69.2 sec,50,46.4069763670956,79.8426917887212,3.59904226224631
69.3 sec,50,46.4129847130876,79.8484381084794,3.59302363290439
69.4 sec,50,46.4189827980029,79.8541765698474,3.58701528691243
69.5 sec,50,46.4249706439674,79.8599071485551,3.58101720199714
69.6 sec,50,46.4309482729623,79.8656298211794,3.57502935603262
69.7 sec,50,46.4369157068268,79.8713445651253,3.56905172703766
69.8 sec,50,46.4428729672601,79.8770513586073,3.56308429317321
69.9 sec,50,46.4488200758246,79.8827501806316,3.55712703273986
70 sec,50,46.4547570539477,79.8884410109784,3.55117992417539
70.1 sec,50,46.4606839229243,79.8941238301848,3.54524294605233
70.2 sec,50,46.4666007039195,79.8997986195277,3.53931607707568
70.3 sec,50,46.4725074179702,79.9054653610075,3.53339929608051
70.4 sec,50,46.4784040859879,79.9111240373321,3.52749258202977
70.5 sec,50,46.4842907287606,79.9167746319005,3.52159591401205
70.6 sec,50,46.4901673669546,79.9224171287882,3.51570927123944
70.7 sec,50,46.4960340211173,79.9280515127315,3.50983263304539
70.8 sec,50,46.5018907116787,79.9336777691128,3.50396597888265
70.9 sec,50,46.5077374589535,79.9392958839464,3.49810928832125
71 sec,50,46.513574283143,79.944905843864,3.49226254104649
71.1 sec,50,46.519401204337,79.9505076361012,3.48642571685703
71.2 sec,50,46.525218242516,79.9561012484836,3.48059879566296
71.3 sec,50,46.5310254175526,79.9616866694138,3.47478175748395
71.4 sec,50,46.5368227492132,79.9672638878583,3.46897458244742
71.5 sec,50,46.5426102571604,79.9728328933348,3.46317725078677
71.6 sec,50,46.5483879609539,79.9783936759003,3.45738974283962
71.7 sec,50,46.5541558800528,79.9839462261378,3.4516120390461
71.8 sec,50,46.559914033817,79.9894905351457,3.44584411994719
71.9 sec,50,46.5656624415085,79.9950265945253,3.44008596618305
72 sec,50,46.5714011222938,80.0005543963699,3.43433755849146
72.1 sec,50,46.5771300952444,80.0060739332535,3.4285988777062
72.2 sec,50,46.5828493793392,80.0115851982197,3.42286990475557
72.3 sec,50,46.5885589934653,80.0170881847716,3.41715062066081
72.4 sec,50,46.5942589564199,80.0225828868609,3.41144100653472
72.5 sec,50,46.5999492869115,80.0280692988777,3.40574104358011
72.6 sec,50,46.6056300035614,80.033547415641,3.40005071308848
72.7 sec,50,46.6113011249049,80.0390172323885,3.39436999643859
72.8 sec,50,46.6169626693927,80.044478744767,3.3886988750951
72.9 sec,50,46.6226146553923,80.0499319488235,3.38303733060728
73 sec,50,46.6282571011891,80.0553768409958,3.37738534460767
73.1 sec,50,46.6338900249878,80.0608134181034,3.37174289881085
73.2 sec,50,46.6395134449135,80.066241677339,3.36610997501216
73.3 sec,50,46.6451273790129,80.07166161626,3.3604865550865
73.4 sec,50,46.6507318452555,80.0770732327798,3.35487262098712
73.5 sec,50,46.6563268615349,80.08247652516,3.3492681547445
73.6 sec,50,46.6619124456695,80.0878714920021,3.34367313846514
73.7 sec,50,46.6674886154042,80.0932581322397,3.33808755433047
73.8 sec,50,46.6730553884109,80.0986364451311,3.33251138459578
73.9 sec,50,46.6786127822899,80.1040064302513,3.32694461158908
74 sec,50,46.6841608145707,80.1093680874853,3.32138721771012
74.1 sec,50,46.6896995027133,80.1147214170203,3.31583918542931
74.2 sec,50,46.6952288641088,80.1200664193391,3.31030049728675
74.3 sec,50,46.7007489160809,80.125403095213,3.30477113589119
74.4 sec,50,46.7062596758862,80.1307314456951,3.29925108391911
74.5 sec,50,46.7117611607158,80.1360514721141,3.29374032411376
74.6 sec,50,46.7172533876955,80.1413631760671,3.28823883928423
74.7 sec,50,46.7227363738873,80.1466665594141,3.28274661230454
74.8 sec,50,46.72821013629,80.1519616242713,3.27726362611272
74.9 sec,50,46.73367469184,80.1572483730053,3.27178986371002
75 sec,50,46.7391300574124,80.1625268082273,3.26632530815996
75.1 sec,50,46.7445762498215,80.167796932787,3.26086994258758
75.2 sec,50,46.7500132858216,80.1730587497673,3.25542375017854
75.3 sec,50,46.7554411821083,80.1783122624788,3.24998671417838
75.4 sec,50,46.7608599553185,80.1835574744539,3.24455881789172
75.5 sec,50,46.7662696220319,80.188794389442,3.23914004468146
75.6 sec,50,46.7716701987712,80.1940230114045,3.23373037796808
75.7 sec,50,46.7770617020029,80.199243344509,3.22832980122884
75.8 sec,50,46.7824441481384,80.2044553931251,3.2229382979971
75.9 sec,50,46.7878175535342,80.2096591618191,3.21755585186161
76 sec,50,46.7931819344929,80.2148546553495,3.2121824464658
76.1 sec,50,46.7985373072637,80.2200418786625,3.20681806550709
76.2 sec,50,46.8038836880432,80.225220836887,3.20146269273628
76.3 sec,50,46.8092210929758,80.2303915353306,3.19611631195681
76.4 sec,50,46.8145495381547,80.235553979475,3.19077890702419
76.5 sec,50,46.819869039622,80.240708174972,3.18545046184535
76.6 sec,50,46.8251796133698,80.2458541276392,3.18013096037804
76.7 sec,50,46.8304812753406,80.2509918434558,3.17482038663019
76.8 sec,50,46.8357740414278,80.2561213285592,3.16951872465938
76.9 sec,50,46.8410579274763,80.2612425892404,3.1642259585722
77 sec,50,46.846332949283,80.2663556319405,3.15894207252373
77.1 sec,50,46.8515991225977,80.2714604632472,3.15366705071698
77.2 sec,50,46.856856463123,80.276557089891,3.14840087740232
77.3 sec,50,46.8621049865155,80.2816455187414,3.14314353687697
77.4 sec,50,46.8673447083858,80.2867257568037,3.13789501348448
77.5 sec,50,46.8725756442992,80.2917978112158,3.13265529161421
77.6 sec,50,46.8777978097761,80.2968616892443,3.12742435570084
77.7 sec,50,46.8830112202929,80.3019173982818,3.12220219022385
77.8 sec,50,46.8882158912818,80.3069649458432,3.11698877970708
77.9 sec,50,46.8934118381316,80.3120043395631,3.11178410871823
78 sec,50,46.8985990761883,80.3170355871925,3.1065881618684
78.1 sec,50,46.9037776207554,80.3220586965959,3.10140092381167
78.2 sec,50,46.9089474870942,80.3270736757479,3.09622237924459
78.3 sec,50,46.9141086904244,80.3320805327313,3.09105251290581
78.4 sec,50,46.9192612459244,80.3370792757335,3.08589130957564
78.5 sec,50,46.924405168732,80.3420699130442,3.08073875407558
78.6 sec,50,46.9295404739444,80.3470524530523,3.07559483126797
78.7 sec,50,46.9346671766188,80.352026904244,3.07045952605557
78.8 sec,50,46.9397852917728,80.3569932751994,3.06533282338116
78.9 sec,50,46.9448948343848,80.3619515745908,3.06021470822716
79 sec,50,46.9499958193941,80.3669018111796,3.05510516561523
79.1 sec,50,46.9550882617016,80.3718439938143,3.05000418060594
79.2 sec,50,46.9601721761703,80.3767781314282,3.04491173829836
79.3 sec,50,46.9652475776249,80.3817042330367,3.03982782382974
79.4 sec,50,46.9703144808529,80.3866223077355,3.03475242237513
79.5 sec,50,46.9753729006048,80.3915323646982,3.02968551914707
79.6 sec,50,46.980422851594,80.3964344131742,3.02462709939521
79.7 sec,50,46.9854643484976,80.4013284624867,3.01957714840601
79.8 sec,50,46.9904974059565,80.4062145220305,3.01453565150242
79.9 sec,50,46.9955220385757,80.4110926012701,3.00950259404354
80 sec,50,47.0005382609248,80.4159627097377,3.00447796142431
80.1 sec,50,47.0055460875379,80.4208248570312,2.99946173907524
80.2 sec,50,47.0105455329145,80.4256790528128,2.99445391246207
80.3 sec,50,47.0155366115192,80.4305253068063,2.98945446708547
80.4 sec,50,47.0205193377822,80.4353636287961,2.9844633884808
80.5 sec,50,47.0254937260998,80.4401940286251,2.97948066221776
80.6 sec,50,47.0304597908343,80.445016516193,2.97450627390019
80.7 sec,50,47.0354175463144,80.4498311014548,2.96954020916573
80.8 sec,50,47.0403670068358,80.4546377944188,2.96458245368557
80.9 sec,50,47.0453081866608,80.4594366051455,2.95963299316423
81 sec,50,47.0502411000191,80.4642275437456,2.95469181333922
81.1 sec,50,47.055165761108,80.4690106203785,2.94975889998088
81.2 sec,50,47.0600821840921,80.4737858452513,2.94483423889205
81.3 sec,50,47.0649903831044,80.4785532286165,2.93991781590788
81.4 sec,50,47.0698903722459,80.4833127807715,2.93500961689556
81.5 sec,50,47.0747821655858,80.4880645120563,2.93010962775413
81.6 sec,50,47.0796657771623,80.4928084328529,2.92521783441418
81.7 sec,50,47.0845412209823,80.4975445535834,2.92033422283767
81.8 sec,50,47.0894085110216,80.5022728847091,2.91545877901773
81.9 sec,50,47.0942676612257,80.5069934367288,2.91059148897835
82 sec,50,47.0991186855092,80.5117062201779,2.90573233877429
82.1 sec,50,47.1039615977567,80.5164112456271,2.90088131449077
82.2 sec,50,47.1087964118225,80.521108523681,2.8960384022433
82.3 sec,50,47.1136231415312,80.5257980649772,2.89120358817749
82.4 sec,50,47.1184418006775,80.530479880185,2.88637685846884
82.5 sec,50,47.1232524030268,80.5351539800043,2.88155819932252
82.6 sec,50,47.1280549623151,80.5398203751645,2.87674759697322
82.7 sec,50,47.1328494922492,80.5444790764234,2.87194503768493
82.8 sec,50,47.1376360065072,80.5491300945664,2.86715050775077
82.9 sec,50,47.1424145187381,80.5537734404051,2.86236399349281
83 sec,50,47.1471850425626,80.5584091247765,2.85758548126186
83.1 sec,50,47.1519475915729,80.563037158542,2.85281495743735
83.2 sec,50,47.1567021793328,80.5676575525864,2.8480524084271
83.3 sec,50,47.1614488193783,80.572270317817,2.84329782066718
83.4 sec,50,47.1661875252171,80.5768754651629,2.83855118062175
83.5 sec,50,47.1709183103296,80.5814730055736,2.83381247478287
83.6 sec,50,47.1756411881684,80.5860629500186,2.82908168967037
83.7 sec,50,47.1803561721584,80.5906453094863,2.82435881183164
83.8 sec,50,47.1850632756978,80.5952200949832,2.81964382784155
83.9 sec,50,47.1897625121571,80.5997873175331,2.81493672430223
84 sec,50,47.1944538948801,80.6043469881765,2.81023748784294
84.1 sec,50,47.1991374371837,80.6088991179693,2.80554610511994
84.2 sec,50,47.2038131523581,80.6134437179827,2.80086256281634
84.3 sec,50,47.208481053667,80.617980799302,2.79618684764192
84.4 sec,50,47.2131411543476,80.6225103730258,2.79151894633303
84.5 sec,50,47.2177934676108,80.6270324502659,2.78685884565243
84.6 sec,50,47.2224380066415,80.6315470421457,2.78220653238918
84.7 sec,50,47.2270747845985,80.6360541598004,2.77756199335847
84.8 sec,50,47.2317038146146,80.6405538143758,2.77292521540152
84.9 sec,50,47.236325109797,80.6450460170278,2.76829618538542
85 sec,50,47.2409386832272,80.6495307789215,2.76367489020301
85.1 sec,50,47.2455445479613,80.6540081112313,2.75906131677278
85.2 sec,50,47.2501427170298,80.6584780251395,2.75445545203873
85.3 sec,50,47.254733203438,80.6629405318362,2.74985728297025
85.4 sec,50,47.2593160201663,80.6673956425183,2.74526679656196
85.5 sec,50,47.2638911801698,80.6718433683894,2.74068397983366
85.6 sec,50,47.2684586963787,80.6762837206591,2.73610881983019
85.7 sec,50,47.2730185816985,80.6807167105422,2.73154130362129
85.8 sec,50,47.2775708490099,80.6851423492585,2.72698141830151
85.9 sec,50,47.2821155111692,80.6895606480319,2.72242915099008
86 sec,50,47.2866525810079,80.6939716180905,2.71788448883084
86.1 sec,50,47.2911820713335,80.6983752706654,2.7133474189921
86.2 sec,50,47.2957039949289,80.7027716169909,2.70881792866653
86.3 sec,50,47.3002183645531,80.7071606683034,2.70429600507109
86.4 sec,50,47.3047251929409,80.7115424358414,2.69978163544688
86.5 sec,50,47.3092244928032,80.7159169308449,2.69527480705907
86.6 sec,50,47.3137162768269,80.7202841645547,2.6907755071968
86.7 sec,50,47.3182005576753,80.7246441482125,2.68628372317308
86.8 sec,50,47.322677347988,80.7289968930602,2.68179944232468
86.9 sec,50,47.3271466603808,80.7333424103392,2.67732265201204
